5 3,  0  0       0  1       0  2       0  3       0  4       0  5       0  6       0  7       0  8       0  9       0  10       0  11       0  12       0  13       0  14       0  15       0  16       0  17       0  18       0  19       0  20       0  21       0  22       0  23       0  24       0  25       0  26       0  27       0  28       0  29       0  30       0  31       0  32       0  33       1  0       2  0       3  0       4  0       5  0       6  0       7  0       8  0       9  0      10  0      11  0      12  0      13  0      14  0       
5 4,  0  0       
5 5,  0  0       
5 6,  0  0       
5 7,  0  0       
5 8,  0  0       0  1       0  2       0  3       0  4       0  5       0  6       0  7       0  8       0  9       0  10       0  11       0  12       0  13       0  14       0  15       0  16       0  17       0  18       0  19       0  20       0  21       0  22       0  23       0  24       0  25       0  26       0  27       0  28       0  29       0  30       0  31       0  32       1  0       1  1       1  2       1  4       1  11       2  0       2  1       2  6       3  0       3  2       4  0       4  1       5  0       5  1       6  0       7  0       7  1       8  0       8  2       9  0      10  0       
5 9,  0  0       
5 10,  0  0       
5 11,  0  0       
5 12,  0  0       
5 13,  0  0       
5 14,  0  0       
5 15,  0  0       
5 16,  0  0       0  1       0  2       0  3       0  4       0  5       0  6       0  7       0  8       0  9       0  10       0  11       0  12       0  13       0  14       0  15       0  16       0  17       0  18       0  19       0  20       0  21       0  22       0  23       0  24       1  0       1  1       2  0       2  3       3  0       4  0       5  0       6  0       7  0       
5 17,  0  0       
5 18,  0  0       
5 19,  0  0       
5 20,  0  0       
5 21,  0  0       
5 22,  0  0       
5 23,  0  0       
5 24,  0  0       
5 25,  0  0       
5 26,  0  0       
5 27,  0  0       
5 28,  0  0       
5 29,  0  0       
5 30,  0  0       
5 31,  0  0       

6 0,  
6 1,  
6 2,  
6 3,  
6 4,  
6 5,  
6 6,  
6 7,  0  0       
6 8,  
6 9,  0  0       
6 10,  0  0       
6 11,  0  0       
6 12,  0  0       
6 13,  0  0       
6 14,  0  0       
6 15,  0  0       
6 16,  
6 17,  0  0       
6 18,  0  0       
6 19,  0  0       
6 20,  0  0       
6 21,  0  0       
6 22,  0  0       
6 23,  0  0       
6 24,  0  0       
6 25,  0  0       
6 26,  0  0       
6 27,  0  0       
6 28,  0  0       
6 29,  0  0       
6 30,  0  0       
6 31,  0  0       
6 32,  
6 33,  0  0       
6 34,  0  0       
6 35,  0  0       
6 36,  0  0       
6 37,  0  0       
6 38,  0  0       
6 39,  0  0       
6 40,  0  0       
6 41,  0  0       
6 42,  0  0       
6 43,  0  0       
6 44,  0  0       
6 45,  0  0       
6 46,  0  0       
6 47,  0  0       
6 48,  0  0       
6 49,  0  0       
6 50,  0  0       
6 51,  0  0       
6 52,  0  0       
6 53,  0  0       
6 54,  0  0       
6 55,  0  0       
6 56,  0  0       
6 57,  0  0       
6 58,  0  0       
6 59,  0  0       
6 60,  0  0       
6 61,  0  0       
6 62,  0  0       
6 63,  0  0
